id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
873,Adriana Muñoz D'Albora,amunoz,,Partido Por la Democracia,PPD,9,National Congress,5,,
818,Alberto Cardemil Herrera,acardemil,,Independientes,IND,22,National Congress,5,,
888,Alberto Robles Pantoja,arobles,,Partido Radical Social Demócrata,PRSD,6,National Congress,5,,
897,Alejandra Sepúlveda Orbenes,asepulveda,,Independientes,IND,34,National Congress,5,,
844,Alejandro García-Huidobro Sanfuentes,agarcia,,Unión Demócrata Independiente,UDI,32,National Congress,5,,
900,Alejandro Sule Fernández,asule,,Partido Radical Social Demócrata,PRSD,33,National Congress,5,,
824,Alfonso De Urresti Longton,adeurresti,,Partido Socialista,PS,53,National Congress,5,,
912,Alfonso Vargas Lyng,avargas,,Renovación Nacional,RN,10,National Congress,5,,
835,Alvaro Escobar Rufatt,aescobar,,Independientes,IND,20,National Congress,5,,
851,Amelia Herrera Silva,aherrera,,Renovación Nacional,RN,12,National Congress,5,,
830,Andrés Egaña Respaldiza,aegana,,Unión Demócrata Independiente,UDI,44,National Congress,5,,
859,Antonio Leal Labrín,aleal,,Partido Por la Democracia,PPD,5,National Congress,5,,
855,Carlos Abel Jarpa Wevar,cjarpa,,Partido Radical Social Demócrata,PRSD,41,National Congress,5,,
870,Carlos Montes Cisternas,cmontes,,Partido Socialista,PS,26,National Congress,5,,
878,Carlos Olivares Zepeda,colivare,,Partido Regionalista Independiente,PRI,18,National Congress,5,,
887,Carlos Recondo Lavanderos,crecondo,,Unión Demócrata Independiente,UDI,56,National Congress,5,,
847,Carolina Goic Boroevic,cgoic,,Partido Demócrata Cristiano,DC,60,National Congress,5,,
903,Carolina Tohá Morales,ctoha,,Partido Por la Democracia,PPD,22,National Congress,5,,
874,Claudia Nogueira Fernández,cnogueira,,Unión Demócrata Independiente,UDI,19,National Congress,5,,
805,Claudio Alvarado Andrade,alvarado,,Unión Demócrata Independiente,UDI,58,National Congress,5,,
880,Clemira Pacheco Rivas,cpacheco,,Partido Socialista,PS,45,National Congress,5,,
867,Cristián Monckeberg Bruner,cmonckeberg,,Renovación Nacional,RN,23,National Congress,5,,
884,Darío Paya Mira,dpaya,,Unión Demócrata Independiente,UDI,28,National Congress,5,,
883,Denise Pascal Allende,dpascal,,Partido Socialista,PS,31,National Congress,5,,
831,Edmundo Eluchans Urenda,eeluchans,,Unión Demócrata Independiente,UDI,15,National Congress,5,,
826,Eduardo Díaz Del Río,ediaz,,Partido Regionalista Independiente,PRI,51,National Congress,5,,
